4504,CGCS2000 / Gauss-Kruger CM 87E,projected
4505,CGCS2000 / Gauss-Kruger CM 93E,projected
4506,CGCS2000 / Gauss-Kruger CM 99E,projected
4507,CGCS2000 / Gauss-Kruger CM 105E,projected
4508,CGCS2000 / Gauss-Kruger CM 111E,projected
4509,CGCS2000 / Gauss-Kruger CM 117E,projected
4510,CGCS2000 / Gauss-Kruger CM 123E,projected
4511,CGCS2000 / Gauss-Kruger CM 129E,projected
4512,CGCS2000 / Gauss-Kruger CM 135E,projected
4513,CGCS2000 / 3-degree Gauss-Kruger zone 25,projected
4514,CGCS2000 / 3-degree Gauss-Kruger zone 26,projected
4515,CGCS2000 / 3-degree Gauss-Kruger zone 27,projected
4516,CGCS2000 / 3-degree Gauss-Kruger zone 28,projected
4517,CGCS2000 / 3-degree Gauss-Kruger zone 29,projected
4518,CGCS2000 / 3-degree Gauss-Kruger zone 30,projected
4519,CGCS2000 / 3-degree Gauss-Kruger zone 31,projected
4520,CGCS2000 / 3-degree Gauss-Kruger zone 32,projected
4521,CGCS2000 / 3-degree Gauss-Kruger zone 33,projected
4522,CGCS2000 / 3-degree Gauss-Kruger zone 34,projected
4523,CGCS2000 / 3-degree Gauss-Kruger zone 35,projected
4524,CGCS2000 / 3-degree Gauss-Kruger zone 36,projected
4525,CGCS2000 / 3-degree Gauss-Kruger zone 37,projected
4526,CGCS2000 / 3-degree Gauss-Kruger zone 38,projected
4527,CGCS2000 / 3-degree Gauss-Kruger zone 39,projected
4528,CGCS2000 / 3-degree Gauss-Kruger zone 40,projected
4529,CGCS2000 / 3-degree Gauss-Kruger zone 41,projected
4530,CGCS2000 / 3-degree Gauss-Kruger zone 42,projected
4531,CGCS2000 / 3-degree Gauss-Kruger zone 43,projected
4532,CGCS2000 / 3-degree Gauss-Kruger zone 44,projected
4533,CGCS2000 / 3-degree Gauss-Kruger zone 45,projected
4534,CGCS2000 / 3-degree Gauss-Kruger CM 75E,projected
4535,CGCS2000 / 3-degree Gauss-Kruger CM 78E,projected
4536,CGCS2000 / 3-degree Gauss-Kruger CM 81E,projected
4537,CGCS2000 / 3-degree Gauss-Kruger CM 84E,projected
4538,CGCS2000 / 3-degree Gauss-Kruger CM 87E,projected
4539,CGCS2000 / 3-degree Gauss-Kruger CM 90E,projected
4540,CGCS2000 / 3-degree Gauss-Kruger CM 93E,projected
4541,CGCS2000 / 3-degree Gauss-Kruger CM 96E,projected
4542,CGCS2000 / 3-degree Gauss-Kruger CM 99E,projected
4543,CGCS2000 / 3-degree Gauss-Kruger CM 102E,projected
4544,CGCS2000 / 3-degree Gauss-Kruger CM 105E,projected
4545,CGCS2000 / 3-degree Gauss-Kruger CM 108E,projected
4546,CGCS2000 / 3-degree Gauss-Kruger CM 111E,projected
4547,CGCS2000 / 3-degree Gauss-Kruger CM 114E,projected
4548,CGCS2000 / 3-degree Gauss-Kruger CM 117E,projected
4549,CGCS2000 / 3-degree Gauss-Kruger CM 120E,projected
4550,CGCS2000 / 3-degree Gauss-Kruger CM 123E,projected
4551,CGCS2000 / 3-degree Gauss-Kruger CM 126E,projected
4552,CGCS2000 / 3-degree Gauss-Kruger CM 129E,projected
4553,CGCS2000 / 3-degree Gauss-Kruger CM 132E,projected
4554,CGCS2000 / 3-degree Gauss-Kruger CM 135E,projected
4555,New Beijing,geographic 2D
4556,RRAF 1991,geocentric
4557,RRAF 1991,geographic 3D
4558,RRAF 1991,geographic 2D
4559,RRAF 1991 / UTM zone 20N,projected
4568,New Beijing / Gauss-Kruger zone 13,projected
4569,New Beijing / Gauss-Kruger zone 14,projected
4570,New Beijing / Gauss-Kruger zone 15,projected
4571,New Beijing / Gauss-Kruger zone 16,projected
4572,New Beijing / Gauss-Kruger zone 17,projected
4573,New Beijing / Gauss-Kruger zone 18,projected
4574,New Beijing / Gauss-Kruger zone 19,projected
4575,New Beijing / Gauss-Kruger zone 20,projected
4576,New Beijing / Gauss-Kruger zone 21,projected
4577,New Beijing / Gauss-Kruger zone 22,projected
4578,New Beijing / Gauss-Kruger zone 23,projected
4579,New Beijing / Gauss-Kruger CM 75E,projected
4580,New Beijing / Gauss-Kruger CM 81E,projected
4581,New Beijing / Gauss-Kruger CM 87E,projected
4582,New Beijing / Gauss-Kruger CM 93E,projected
4583,New Beijing / Gauss-Kruger CM 99E,projected
4584,New Beijing / Gauss-Kruger CM 105E,projected
4585,New Beijing / Gauss-Kruger CM 111E,projected
4586,New Beijing / Gauss-Kruger CM 117E,projected
4587,New Beijing / Gauss-Kruger CM 123E,projected
4588,New Beijing / Gauss-Kruger CM 129E,projected
4589,New Beijing / Gauss-Kruger CM 135E,projected
4600,Anguilla 1957,geographic 2D
4601,Antigua 1943,geographic 2D
4602,Dominica 1945,geographic 2D
4603,Grenada 1953,geographic 2D
4604,Montserrat 1958,geographic 2D
4605,St. Kitts 1955,geographic 2D
4606,St. Lucia 1955,geographic 2D
4607,St. Vincent 1945,geographic 2D
4608,NAD27(76),geographic 2D
4609,NAD27(CGQ77),geographic 2D
4610,Xian 1980,geographic 2D
4611,Hong Kong 1980,geographic 2D
4612,JGD2000,geographic 2D
4613,Segara,geographic 2D
4614,QND95,geographic 2D
4615,Porto Santo,geographic 2D
4616,Selvagem Grande,geographic 2D
4617,NAD83(CSRS),geographic 2D
4618,SAD69,geographic 2D
4619,SWEREF99,geographic 2D
4620,Point 58,geographic 2D
4621,Fort Marigot,geographic 2D
4622,Guadeloupe 1948,geographic 2D
4623,CSG67,geographic 2D
4624,RGFG95,geographic 2D
4625,Martinique 1938,geographic 2D
4626,Reunion 1947,geographic 2D
4627,RGR92,geographic 2D
4628,Tahiti 52,geographic 2D
4629,Tahaa 54,geographic 2D
4630,IGN72 Nuku Hiva,geographic 2D
4632,Combani 1950,geographic 2D
4633,IGN56 Lifou,geographic 2D
4636,Petrels 1972,geographic 2D
4637,Perroud 1950,geographic 2D
4638,Saint Pierre et Miquelon 1950,geographic 2D
4639,MOP78,geographic 2D
4641,IGN53 Mare,geographic 2D
4642,ST84 Ile des Pins,geographic 2D
4643,ST71 Belep,geographic 2D
4644,NEA74 Noumea,geographic 2D
4646,Grand Comoros,geographic 2D
4647,ETRS89 / UTM zone 32N (zE-N),projected
4652,New Beijing / 3-degree Gauss-Kruger zone 25,projected
4653,New Beijing / 3-degree Gauss-Kruger zone 26,projected
4654,New Beijing / 3-degree Gauss-Kruger zone 27,projected
4655,New Beijing / 3-degree Gauss-Kruger zone 28,projected
4656,New Beijing / 3-degree Gauss-Kruger zone 29,projected
4657,Reykjavik 1900,geographic 2D
4658,Hjorsey 1955,geographic 2D
4659,ISN93,geographic 2D
4660,Helle 1954,geographic 2D
4661,LKS92,geographic 2D
4662,IGN72 Grande Terre,geographic 2D
4663,Porto Santo 1995,geographic 2D
4664,Azores Oriental 1995,geographic 2D
4665,Azores Central 1995,geographic 2D
4666,Lisbon 1890,geographic 2D
4667,IKBD-92,geographic 2D
4668,ED79,geographic 2D
4669,LKS94,geographic 2D
4670,IGM95,geographic 2D
4671,Voirol 1879,geographic 2D
4672,Chatham Islands 1971,geographic 2D
4673,Chatham Islands 1979,geographic 2D
4674,SIRGAS 2000,geographic 2D
4675,Guam 1963,geographic 2D
4676,Vientiane 1982,geographic 2D
4677,Lao 1993,geographic 2D
4678,Lao 1997,geographic 2D
4679,Jouik 1961,geographic 2D
4680,Nouakchott 1965,geographic 2D
4682,Gulshan 303,geographic 2D
4683,PRS92,geographic 2D
4684,Gan 1970,geographic 2D
4686,MAGNA-SIRGAS,geographic 2D
4687,RGPF,geographic 2D
4688,Fatu Iva 72,geographic 2D
4689,IGN63 Hiva Oa,geographic 2D
4690,Tahiti 79,geographic 2D
4691,Moorea 87,geographic 2D
4692,Maupiti 83,geographic 2D
4693,Nakhl-e Ghanem,geographic 2D
4694,POSGAR 94,geographic 2D
4695,Katanga 1955,geographic 2D
4696,Kasai 1953,geographic 2D
4697,IGC 1962 6th Parallel South,geographic 2D
4698,IGN 1962 Kerguelen,geographic 2D
4699,Le Pouce 1934,geographic 2D
4700,IGN Astro 1960,geographic 2D
4701,IGCB 1955,geographic 2D
4702,Mauritania 1999,geographic 2D
4703,Mhast 1951,geographic 2D
4704,Mhast (onshore),geographic 2D
4705,Mhast (offshore),geographic 2D
4706,Egypt Gulf of Suez S-650 TL,geographic 2D
4707,Tern Island 1961,geographic 2D
4708,Cocos Islands 1965,geographic 2D
4709,Iwo Jima 1945,geographic 2D
4710,St. Helena 1971,geographic 2D
4711,Marcus Island 1952,geographic 2D
4712,Ascension Island 1958,geographic 2D
4713,Ayabelle Lighthouse,geographic 2D
4714,Bellevue,geographic 2D
4715,Camp Area Astro,geographic 2D
4716,Phoenix Islands 1966,geographic 2D
4717,Cape Canaveral,geographic 2D
4718,Solomon 1968,geographic 2D
4719,Easter Island 1967,geographic 2D
4720,Fiji 1986,geographic 2D
4721,Fiji 1956,geographic 2D
4722,South Georgia 1968,geographic 2D
4723,GCGD59,geographic 2D
4724,Diego Garcia 1969,geographic 2D
4725,Johnston Island 1961,geographic 2D
4726,SIGD61,geographic 2D
4727,Midway 1961,geographic 2D
4728,Pico de las Nieves 1984,geographic 2D
4729,Pitcairn 1967,geographic 2D
4730,Santo 1965,geographic 2D
4732,Marshall Islands 1960,geographic 2D
4733,Wake Island 1952,geographic 2D
4734,Tristan 1968,geographic 2D
4735,Kusaie 1951,geographic 2D
4736,Deception Island,geographic 2D
4737,Korea 2000,geographic 2D
4738,Hong Kong 1963,geographic 2D
4739,Hong Kong 1963(67),geographic 2D
4740,PZ-90,geographic 2D
4741,FD54,geographic 2D
4742,GDM2000,geographic 2D
4743,Karbala 1979,geographic 2D
4744,Nahrwan 1934,geographic 2D
4745,RD/83,geographic 2D
4746,PD/83,geographic 2D
4747,GR96,geographic 2D
4748,Vanua Levu 1915,geographic 2D
4749,RGNC91-93,geographic 2D
4750,ST87 Ouvea,geographic 2D
4751,Kertau (RSO),geographic 2D
4752,Viti Levu 1912,geographic 2D
4753,fk89,geographic 2D
4754,LGD2006,geographic 2D
4755,DGN95,geographic 2D
4756,VN-2000,geographic 2D
4757,SVY21,geographic 2D
4758,JAD2001,geographic 2D
4759,NAD83(NSRS2007),geographic 2D
4760,WGS 66,geographic 2D
4761,HTRS96,geographic 2D
4762,BDA2000,geographic 2D
4763,Pitcairn 2006,geographic 2D
4764,RSRGD2000,geographic 2D
4765,Slovenia 1996,geographic 2D
4766,New Beijing / 3-degree Gauss-Kruger zone 30,projected
4767,New Beijing / 3-degree Gauss-Kruger zone 31,projected
4768,New Beijing / 3-degree Gauss-Kruger zone 32,projected
4769,New Beijing / 3-degree Gauss-Kruger zone 33,projected
4770,New Beijing / 3-degree Gauss-Kruger zone 34,projected
4771,New Beijing / 3-degree Gauss-Kruger zone 35,projected
4772,New Beijing / 3-degree Gauss-Kruger zone 36,projected
4773,New Beijing / 3-degree Gauss-Kruger zone 37,projected
4774,New Beijing / 3-degree Gauss-Kruger zone 38,projected
4775,New Beijing / 3-degree Gauss-Kruger zone 39,projected
4776,New Beijing / 3-degree Gauss-Kruger zone 40,projected
4777,New Beijing / 3-degree Gauss-Kruger zone 41,projected
4778,New Beijing / 3-degree Gauss-Kruger zone 42,projected
4779,New Beijing / 3-degree Gauss-Kruger zone 43,projected
4780,New Beijing / 3-degree Gauss-Kruger zone 44,projected
4781,New Beijing / 3-degree Gauss-Kruger zone 45,projected
4782,New Beijing / 3-degree Gauss-Kruger CM 75E,projected
4783,New Beijing / 3-degree Gauss-Kruger CM 78E,projected
4784,New Beijing / 3-degree Gauss-Kruger CM 81E,projected
4785,New Beijing / 3-degree Gauss-Kruger CM 84E,projected
4786,New Beijing / 3-degree Gauss-Kruger CM 87E,projected
4787,New Beijing / 3-degree Gauss-Kruger CM 90E,projected
4788,New Beijing / 3-degree Gauss-Kruger CM 93E,projected
4789,New Beijing / 3-degree Gauss-Kruger CM 96E,projected
4790,New Beijing / 3-degree Gauss-Kruger CM 99E,projected
4791,New Beijing / 3-degree Gauss-Kruger CM 102E,projected
4792,New Beijing / 3-degree Gauss-Kruger CM 105E,projected
4793,New Beijing / 3-degree Gauss-Kruger CM 108E,projected
4794,New Beijing / 3-degree Gauss-Kruger CM 111E,projected
4795,New Beijing / 3-degree Gauss-Kruger CM 114E,projected
4796,New Beijing / 3-degree Gauss-Kruger CM 117E,projected
4797,New Beijing / 3-degree Gauss-Kruger CM 120E,projected
4798,New Beijing / 3-degree Gauss-Kruger CM 123E,projected
4799,New Beijing / 3-degree Gauss-Kruger CM 126E,projected
4800,New Beijing / 3-degree Gauss-Kruger CM 129E,projected
4801,Bern 1898 (Bern),geographic 2D
4802,Bogota 1975 (Bogota),geographic 2D
4803,Lisbon (Lisbon),geographic 2D
4804,Makassar (Jakarta),geographic 2D
4805,MGI (Ferro),geographic 2D
4806,Monte Mario (Rome),geographic 2D
4807,NTF (Paris),geographic 2D
4808,Padang (Jakarta),geographic 2D
4809,Belge 1950 (Brussels),geographic 2D
4810,Tananarive (Paris),geographic 2D
4811,Voirol 1875 (Paris),geographic 2D
4812,New Beijing / 3-degree Gauss-Kruger CM 132E,projected
4813,Batavia (Jakarta),geographic 2D
4814,RT38 (Stockholm),geographic 2D
4815,Greek (Athens),geographic 2D
4816,Carthage (Paris),geographic 2D
4817,NGO 1948 (Oslo),geographic 2D
4818,S-JTSK (Ferro),geographic 2D
4820,Segara (Jakarta),geographic 2D
4821,Voirol 1879 (Paris),geographic 2D
4822,New Beijing / 3-degree Gauss-Kruger CM 135E,projected
4823,Sao Tome,geographic 2D
4824,Principe,geographic 2D
4826,WGS 84 / Cape Verde National,projected
4839,ETRS89 / LCC Germany (N-E),projected
4882,Slovenia 1996,geocentric
4883,Slovenia 1996,geographic 3D
4884,RSRGD2000,geocentric
4885,RSRGD2000,geographic 3D
4886,BDA2000,geocentric
4887,BDA2000,geographic 3D
4888,HTRS96,geocentric
4889,HTRS96,geographic 3D
4890,WGS 66,geocentric
4891,WGS 66,geographic 3D
4892,NAD83(NSRS2007),geocentric
4893,NAD83(NSRS2007),geographic 3D
4894,JAD2001,geocentric
4895,JAD2001,geographic 3D
4896,ITRF2005,geocentric
4897,DGN95,geocentric
4898,DGN95,geographic 3D
4899,LGD2006,geocentric
4900,LGD2006,geographic 3D
4901,ATF (Paris),geographic 2D
4903,Madrid 1870 (Madrid),geographic 2D
4904,Lisbon 1890 (Lisbon),geographic 2D
4906,RGNC91-93,geocentric
4907,RGNC91-93,geographic 3D
4908,GR96,geocentric
4909,GR96,geographic 3D
4910,ITRF88,geocentric
4911,ITRF89,geocentric
4912,ITRF90,geocentric
4913,ITRF91,geocentric
4914,ITRF92,geocentric
4915,ITRF93,geocentric
4916,ITRF94,geocentric
4917,ITRF96,geocentric
4918,ITRF97,geocentric
4919,ITRF2000,geocentric
4920,GDM2000,geocentric
4921,GDM2000,geographic 3D
4922,PZ-90,geocentric
4923,PZ-90,geographic 3D
4924,Mauritania 1999,geocentric
4925,Mauritania 1999,geographic 3D
4926,Korea 2000,geocentric
4927,Korea 2000,geographic 3D
4928,POSGAR 94,geocentric
4929,POSGAR 94,geographic 3D
4930,Australian Antarctic,geocentric
4931,Australian Antarctic,geographic 3D
4932,CHTRF95,geocentric
4933,CHTRF95,geographic 3D
4934,EST97,geocentric
4935,EST97,geographic 3D
4936,ETRS89,geocentric
4937,ETRS89,geographic 3D
4938,GDA94,geocentric
4939,GDA94,geographic 3D
4940,Hartebeesthoek94,geocentric
4941,Hartebeesthoek94,geographic 3D
4942,IRENET95,geocentric
4943,IRENET95,geographic 3D
4944,ISN93,geocentric
4945,ISN93,geographic 3D
4946,JGD2000,geocentric
4947,JGD2000,geographic 3D
4948,LKS92,geocentric
4949,LKS92,geographic 3D
4950,LKS94,geocentric
4951,LKS94,geographic 3D
4952,Moznet,geocentric
4953,Moznet,geographic 3D
4954,NAD83(CSRS),geocentric
4955,NAD83(CSRS),geographic 3D
4956,NAD83(HARN),geocentric
4957,NAD83(HARN),geographic 3D
4958,NZGD2000,geocentric
4959,NZGD2000,geographic 3D
4960,POSGAR 98,geocentric
4961,POSGAR 98,geographic 3D
4962,REGVEN,geocentric
4963,REGVEN,geographic 3D
4964,RGF93,geocentric
4965,RGF93,geographic 3D
4966,RGFG95,geocentric
4967,RGFG95,geographic 3D
4970,RGR92,geocentric
4971,RGR92,geographic 3D
4974,SIRGAS 1995,geocentric
4975,SIRGAS 1995,geographic 3D
4976,SWEREF99,geocentric
4977,SWEREF99,geographic 3D
4978,WGS 84,geocentric
4979,WGS 84,geographic 3D
4980,Yemen NGN96,geocentric
4981,Yemen NGN96,geographic 3D
4982,IGM95,geocentric
4983,IGM95,geographic 3D
4984,WGS 72,geocentric
4985,WGS 72,geographic 3D
4986,WGS 72BE,geocentric
4987,WGS 72BE,geographic 3D
4988,SIRGAS 2000,geocentric
4989,SIRGAS 2000,geographic 3D
4990,Lao 1993,geocentric
4991,Lao 1993,geographic 3D
4992,Lao 1997,geocentric
4993,Lao 1997,geographic 3D
4994,PRS92,geocentric
4995,PRS92,geographic 3D
4996,MAGNA-SIRGAS,geocentric
4997,MAGNA-SIRGAS,geographic 3D
4998,RGPF,geocentric
4999,RGPF,geographic 3D
5011,PTRA08,geocentric
5012,PTRA08,geographic 3D
5013,PTRA08,geographic 2D
5014,PTRA08 / UTM zone 25N,projected
5015,PTRA08 / UTM zone 26N,projected
5016,PTRA08 / UTM zone 28N,projected
5017,Lisbon 1890 / Portugal Bonne New,projected
5018,Lisbon / Portuguese Grid New,projected
5041,"WGS 84 / UPS North (E,N)",projected
5042,"WGS 84 / UPS South (E,N)",projected
5048,"ETRS89 / TM35FIN(N,E)",projected
5069,NAD27 / Conus Albers,projected
5070,NAD83 / Conus Albers,projected
5071,NAD83(HARN) / Conus Albers,projected
5072,NAD83(NSRS2007) / Conus Albers,projected
5105,ETRS89 / NTM zone 5,projected
5106,ETRS89 / NTM zone 6,projected
5107,ETRS89 / NTM zone 7,projected
5108,ETRS89 / NTM zone 8,projected
5109,ETRS89 / NTM zone 9,projected
5110,ETRS89 / NTM zone 10,projected
5111,ETRS89 / NTM zone 11,projected
5112,ETRS89 / NTM zone 12,projected
5113,ETRS89 / NTM zone 13,projected
5114,ETRS89 / NTM zone 14,projected
5115,ETRS89 / NTM zone 15,projected
5116,ETRS89 / NTM zone 16,projected
5117,ETRS89 / NTM zone 17,projected
5118,ETRS89 / NTM zone 18,projected
5119,ETRS89 / NTM zone 19,projected
5120,ETRS89 / NTM zone 20,projected
5121,ETRS89 / NTM zone 21,projected
5122,ETRS89 / NTM zone 22,projected
5123,ETRS89 / NTM zone 23,projected
5124,ETRS89 / NTM zone 24,projected
5125,ETRS89 / NTM zone 25,projected
5126,ETRS89 / NTM zone 26,projected
5127,ETRS89 / NTM zone 27,projected
5128,ETRS89 / NTM zone 28,projected
5129,ETRS89 / NTM zone 29,projected
5130,ETRS89 / NTM zone 30,projected
5132,Tokyo 1892,geographic 2D
5167,Korean 1985 / East Sea Belt,projected
5168,Korean 1985 / Central Belt Jeju,projected
5169,Tokyo 1892 / Korea West Belt,projected
5170,Tokyo 1892 / Korea Central Belt,projected
5171,Tokyo 1892 / Korea East Belt,projected
5172,Tokyo 1892 / Korea East Sea Belt,projected
5173,Korean 1985 / Modified West Belt,projected
5174,Korean 1985 / Modified Central Belt,projected
5175,Korean 1985 / Modified Central Belt Jeju,projected
5176,Korean 1985 / Modified East Belt,projected
5177,Korean 1985 / Modified East Sea Belt,projected
5178,Korean 1985 / Unified CS,projected
5179,Korea 2000 / Unified CS,projected
5180,Korea 2000 / West Belt,projected
5181,Korea 2000 / Central Belt,projected
5182,Korea 2000 / Central Belt Jeju,projected
5183,Korea 2000 / East Belt,projected
5184,Korea 2000 / East Sea Belt,projected
5185,Korea 2000 / West Belt 2010,projected
5186,Korea 2000 / Central Belt 2010,projected
5187,Korea 2000 / East Belt 2010,projected
5188,Korea 2000 / East Sea Belt 2010,projected
5193,Incheon height,vertical
5195,Trieste height,vertical
5214,Genoa height,vertical
5221,S-JTSK (Ferro) / Krovak East North,projected
5223,WGS 84 / Gabon TM,projected
5224,S-JTSK/05 (Ferro) / Modified Krovak,projected
5225,S-JTSK/05 (Ferro) / Modified Krovak East North,projected
5228,S-JTSK/05,geographic 2D
5229,S-JTSK/05 (Ferro),geographic 2D
5233,SLD99,geographic 2D
5234,Kandawala / Sri Lanka Grid,projected
5235,SLD99 / Sri Lanka Grid 1999,projected
5237,SLVD height,vertical
5243,ETRS89 / LCC Germany (E-N),projected
5244,GDBD2009,geocentric
5245,GDBD2009,geographic 3D
5246,GDBD2009,geographic 2D
5247,GDBD2009 / Brunei BRSO,projected
5250,TUREF,geocentric
5251,TUREF,geographic 3D
5252,TUREF,geographic 2D
5253,TUREF / TM27,projected
5254,TUREF / TM30,projected
5255,TUREF / TM33,projected
5256,TUREF / TM36,projected
5257,TUREF / TM39,projected
5258,TUREF / TM42,projected
5259,TUREF / TM45,projected
5262,DRUKREF 03,geocentric
5263,DRUKREF 03,geographic 3D
5264,DRUKREF 03,geographic 2D
5266,DRUKREF 03 / Bhutan National Grid,projected
5269,TUREF / 3-degree Gauss-Kruger zone 9,projected
5270,TUREF / 3-degree Gauss-Kruger zone 10,projected
5271,TUREF / 3-degree Gauss-Kruger zone 11,projected
5272,TUREF / 3-degree Gauss-Kruger zone 12,projected
5273,TUREF / 3-degree Gauss-Kruger zone 13,projected
5274,TUREF / 3-degree Gauss-Kruger zone 14,projected
5275,TUREF / 3-degree Gauss-Kruger zone 15,projected
5292,DRUKREF 03 / Bumthang TM,projected
5293,DRUKREF 03 / Chhukha TM,projected
5294,DRUKREF 03 / Dagana TM,projected
5295,DRUKREF 03 / Gasa TM,projected
5296,DRUKREF 03 / Ha TM,projected
5297,DRUKREF 03 / Lhuentse TM,projected
5298,DRUKREF 03 / Mongar TM,projected
5299,DRUKREF 03 / Paro TM,projected
5300,DRUKREF 03 / Pemagatshel TM,projected
5301,DRUKREF 03 / Punakha TM,projected
5302,DRUKREF 03 / Samdrup Jongkhar TM,projected
5303,DRUKREF 03 / Samtse TM,projected
5304,DRUKREF 03 / Sarpang TM,projected
5305,DRUKREF 03 / Thimphu TM,projected
5306,DRUKREF 03 / Trashigang TM,projected
5307,DRUKREF 03 / Trongsa TM,projected
5308,DRUKREF 03 / Tsirang TM,projected
5309,DRUKREF 03 / Wangdue Phodrang TM,projected
5310,DRUKREF 03 / Yangtse TM,projected
5311,DRUKREF 03 / Zhemgang TM,projected
5316,ETRS89 / Faroe TM,projected
5317,FVR09 height,vertical
5318,ETRS89 / Faroe TM + FVR09 height,compound
5320,NAD83 / Teranet Ontario Lambert,projected
5321,NAD83(CSRS) / Teranet Ontario Lambert,projected
5322,ISN2004,geocentric
5323,ISN2004,geographic 3D
5324,ISN2004,geographic 2D
5325,ISN2004 / Lambert 2004,projected
5329,Segara (Jakarta) / NEIEZ,projected
5330,Batavia (Jakarta) / NEIEZ,projected
5331,Makassar (Jakarta) / NEIEZ,projected
5332,ITRF2008,geocentric
5336,Black Sea depth,vertical
5337,Aratu / UTM zone 25S,projected
5340,POSGAR 2007,geographic 2D
5341,POSGAR 2007,geocentric
5342,POSGAR 2007,geographic 3D
5343,POSGAR 2007 / Argentina 1,projected
5344,POSGAR 2007 / Argentina 2,projected
5345,POSGAR 2007 / Argentina 3,projected
5346,POSGAR 2007 / Argentina 4,projected
5347,POSGAR 2007 / Argentina 5,projected
5348,POSGAR 2007 / Argentina 6,projected
5349,POSGAR 2007 / Argentina 7,projected
5352,MARGEN,geocentric
5353,MARGEN,geographic 3D
5354,MARGEN,geographic 2D
5355,MARGEN / UTM zone 20S,projected
5356,MARGEN / UTM zone 19S,projected
5357,MARGEN / UTM zone 21S,projected
5358,SIRGAS-Chile,geocentric
5359,SIRGAS-Chile,geographic 3D
5360,SIRGAS-Chile,geographic 2D
5361,SIRGAS-Chile / UTM zone 19S,projected
5362,SIRGAS-Chile / UTM zone 18S,projected
5363,CR05,geocentric
5364,CR05,geographic 3D
5365,CR05,geographic 2D
5367,CR05 / CRTM05,projected
5368,MACARIO SOLIS,geocentric
5369,Peru96,geocentric
5370,MACARIO SOLIS,geographic 3D
5371,MACARIO SOLIS,geographic 2D
5372,Peru96,geographic 3D
5373,Peru96,geographic 2D
5379,SIRGAS-ROU98,geocentric
5380,SIRGAS-ROU98,geographic 3D
5381,SIRGAS-ROU98,geographic 2D
5382,SIRGAS-ROU98 / UTM zone 21S,projected
5383,SIRGAS-ROU98 / UTM zone 22S,projected
5387,Peru96 / UTM zone 18S,projected
5389,Peru96 / UTM zone 19S,projected
5391,SIRGAS_ES2007.8,geocentric
5392,SIRGAS_ES2007.8,geographic 3D
5393,SIRGAS_ES2007.8,geographic 2D
5396,SIRGAS 2000 / UTM zone 26S,projected
5451,Ocotepeque 1935,geographic 2D
5456,Ocotepeque 1935 / Costa Rica Norte,projected
5457,Ocotepeque 1935 / Costa Rica Sur,projected
5459,Ocotepeque 1935 / Guatemala Sur,projected
5460,Ocotepeque 1935 / El Salvador Lambert,projected
5461,Ocotepeque 1935 / Nicaragua Norte,projected
5462,Ocotepeque 1935 / Nicaragua Sur,projected
5463,SAD69 / UTM zone 17N,projected
5464,Sibun Gorge 1922,geographic 2D
5467,Panama-Colon 1911,geographic 2D
5469,Panama-Colon 1911 / Panama Lambert,projected
5472,Panama-Colon 1911 / Panama Polyconic,projected
5479,RSRGD2000 / MSLC2000,projected
5480,RSRGD2000 / BCLC2000,projected
5481,RSRGD2000 / PCLC2000,projected
5482,RSRGD2000 / RSPS2000,projected
5487,RGAF09,geocentric
5488,RGAF09,geographic 3D
5489,RGAF09,geographic 2D
5490,RGAF09 / UTM zone 20N,projected
5498,NAD83 + NAVD88 height,compound
5499,NAD83(HARN) + NAVD88 height,compound
5500,NAD83(NSRS2007) + NAVD88 height,compound
5513,S-JTSK / Krovak,projected
5514,S-JTSK / Krovak East North,projected
5515,S-JTSK/05 / Modified Krovak,projected
5516,S-JTSK/05 / Modified Krovak East North,projected
5518,CI1971 / Chatham Islands Map Grid,projected
5519,CI1979 / Chatham Islands Map Grid,projected
5520,DHDN / 3-degree Gauss-Kruger zone 1,projected
5523,WGS 84 / Gabon TM 2011,projected
5524,Corrego Alegre 1961,geographic 2D
5527,SAD69(96),geographic 2D
5530,SAD69(96) / Brazil Polyconic,projected
5531,SAD69(96) / UTM zone 21S,projected
5533,SAD69(96) / UTM zone 23S,projected
5534,SAD69(96) / UTM zone 24S,projected
5535,SAD69(96) / UTM zone 25S,projected
5536,Corrego Alegre 1961 / UTM zone 21S,projected
5537,Corrego Alegre 1961 / UTM zone 22S,projected
5538,Corrego Alegre 1961 / UTM zone 23S,projected
5539,Corrego Alegre 1961 / UTM zone 24S,projected
5544,PNG94,geocentric
5545,PNG94,geographic 3D
5546,PNG94,geographic 2D
5550,PNG94 / PNGMG94 zone 54,projected
5551,PNG94 / PNGMG94 zone 55,projected
5552,PNG94 / PNGMG94 zone 56,projected
5554,ETRS89 / UTM zone 31N + DHHN92 height,compound
5555,ETRS89 / UTM zone 32N + DHHN92 height,compound
5556,ETRS89 / UTM zone 33N + DHHN92 height,compound
5558,UCS-2000,geocentric
5559,Ocotepeque 1935 / Guatemala Norte,projected
5560,UCS-2000,geographic 3D
5561,UCS-2000,geographic 2D
5562,UCS-2000 / Gauss-Kruger zone 4,projected
5563,UCS-2000 / Gauss-Kruger zone 5,projected
5564,UCS-2000 / Gauss-Kruger zone 6,projected
5565,UCS-2000 / Gauss-Kruger zone 7,projected
5566,UCS-2000 / Gauss-Kruger CM 21E,projected
5567,UCS-2000 / Gauss-Kruger CM 27E,projected
5568,UCS-2000 / Gauss-Kruger CM 33E,projected
